"meal_id";"user_id";"log_date";"meal_type";"calories_intake";"is_logged_correctly"
"de1b870c-c4f9-4f67-82dd-692a7d6bb155";"8fa7e097-c515-46c3-a578-05eec867b8c8";"2023-01-29";"lunch";544;1
"aa262f72-b3ad-443a-9894-ebacb88fdb5d";"7f218a32-48ca-4a6c-adf5-ffefa1385d87";"2023-03-17";"breakfast";575;1
"269752e0-fcba-4ffb-a518-ad8de2b4bf4b";"db79600c-b7fe-4a23-b086-acad7b2bbd59";"2023-02-04";"breakfast";585;1
"516bbe29-2e28-49d0-a37a-63551ec4dcf7";"f544d943-b616-4f47-83d8-d33ea1273b3a";"2023-11-06";"lunch";314;1
"62238355-fde9-42df-a556-d65d31198a8f";"55257681-64b0-43dc-a507-d25caf6fa9c0";"2023-12-16";"lunch";589;1
"bfe387d8-cdab-4c68-b7ce-aeaa8e811b97";"3a99c68a-d47b-4e07-886f-7f8b65a171a0";"2023-12-05";"lunch";253;1
"79b57ee2-d036-4279-8cd4-229da52b28c6";"802a1b5e-c956-406a-a6b2-38448b5e94b1";"2023-09-17";"breakfast";628;1
"3d2c6756-4746-4db9-bdb5-623659de28b5";"48089022-7fd0-4312-80bc-514d58de1d8e";"2023-06-03";"dinner";363;1
"21b60587-f0d8-4282-8720-2295ac7bff16";"901b71cc-6f60-4c5b-b947-9219eb0ef485";"2023-04-09";"lunch";559;1
"6bd03b69-4787-40f5-8017-c18968017356";"9d55e669-5fa9-4899-8665-f1975d8d11ef";"2023-03-08";"breakfast";521;1
"15c188f0-afbb-4510-9fe4-91f88604b2b9";"d7c7605a-c545-4721-9503-e563bc865e29";"2023-08-27";"dinner";606;1
"34b98e09-8b23-43b9-8ff7-f0cd97b5731e";"76abfe80-735a-45d2-802d-454b70fe7a5f";"2023-01-30";"dinner";576;1
"691edfc5-389e-4728-b7e3-3739bf5c73a1";"36138339-2771-49fd-9780-9f7058b1355a";"2023-09-17";"dinner";497;1
"0b297bef-d3ac-46ee-a403-0ac3c36454fb";"ce59ea90-d8a9-4b71-84b7-618a4a46dd2b";"2023-05-14";"dinner";480;1
"b8020b74-d1b1-40c4-bbf4-864f65ecfb46";"8d22e6d0-f436-4778-a04b-541dcc7fc4ee";"2023-08-07";"snack";494;1
"71c244ee-8a18-4bab-903b-ce8f721ee95f";"af24b264-f5c2-49a2-8754-8e9749f26b4f";"2023-03-07";"dinner";410;1
"66bdd4ae-f0ea-48d8-b977-20ef43e09d83";"d2af4bea-baa8-466c-add9-9b4a7ea32b98";"2023-06-30";"breakfast";275;1
"9719c2b4-d0a9-40c3-bfd1-08626d5f85f6";"1b0587ab-b103-4433-8b3f-70c668d4a7e7";"2023-04-18";"dinner";683;1
"8692b8f9-b526-46e5-b6b2-16dbbc349534";"658db045-5fdb-4a48-b336-af71caf163fd";"2023-09-13";"dinner";555;1
"f3ac3daf-ed5a-43cf-a512-e867d21555c7";"f975e748-b6d3-4472-a8c1-d43d96415014";"2023-04-06";"lunch";278;1
"b94b9386-fcd6-4b27-8457-539b98ac5822";"c165377d-5fdb-49a0-9a78-1e90fe670f72";"2023-05-07";"dinner";591;1
"a26bc1b7-2d02-451a-a16d-7c7967450aff";"fc801823-6447-4da8-8620-b0db871a4135";"2023-04-11";"dinner";511;1
"793c93a9-478d-43eb-aa54-d747e8a48c76";"aa53724c-c80f-46a6-b9a2-3bae4fb96388";"2023-12-12";"snack";524;1
"44bee2b0-9d9f-4f54-a0c6-4274e7112001";"6d380ec8-f809-469c-a776-72426ee7bc78";"2023-11-10";"dinner";273;1
"4579a8e4-f6b1-446d-8027-d1556906b883";"35ab0b14-cd16-4c3e-b59c-aec04788668e";"2023-05-01";"dinner";517;1
"0a4abbe8-6a90-4839-97e9-f6d453c9cd16";"8b63c9d9-d624-4a69-8c28-fe933c721b3b";"2023-03-19";"lunch";376;1
"a1db7df0-7477-41ec-9898-f2f4e74e9ca4";"18255150-c1e7-495e-a207-6e2c44aa840f";"2023-04-04";"dinner";538;1
"0ced0b66-b890-4bb8-822f-3b7dca477b7d";"a2dfda53-9c77-4d60-a6c9-c74aa25ff387";"2023-05-11";"breakfast";338;1
"07947d63-6a44-4d79-aaf3-0cbb2e1a242c";"9e50e3c5-11ae-4271-a3b7-c3a92a58843c";"2023-11-22";"dinner";681;1
"4409e1a8-ea2e-45af-a48d-dbd7b432d445";"741a0534-1a3c-4e78-9e14-ca4c748ecc93";"2023-04-20";"dinner";487;1
"e9a861f7-3271-4346-83d6-91dc7f273112";"09bc880b-ed02-4bbd-8b37-1af4028cbb8c";"2023-04-05";"lunch";634;1
"ddfd54e7-8d77-4185-b154-19e903bfdb6c";"5965d0b3-5306-41c4-ad49-1c311bfb3aa0";"2023-03-04";"lunch";336;1
"3c6a8eea-03a8-4e7e-9c53-6de81e429e20";"d367cdfc-6778-439c-8a6a-b5382c2bdc76";"2023-07-19";"dinner";348;1
"aa2a33ed-7195-4fb9-8d31-aade92ab8bf9";"2ce4328b-bc1c-4ed7-9d5e-93891816c9e2";"2023-06-18";"breakfast";326;1
"cfd6fc06-c602-4e0a-b3b9-bdbbcfb4e2b3";"e43bb9f0-7d9d-48b4-ba6a-f6f16c85ebd1";"2023-08-01";"breakfast";655;1
"34b6c851-3c81-43a5-be78-7b819e369e6b";"8d651110-7648-4b90-b985-c298d62fb5ab";"2023-06-23";"breakfast";633;1
"76da429b-9318-48fb-aec7-2f57096c5746";"1782f9a3-7711-4674-b110-955813a08596";"2023-06-26";"snack";666;1
"65fcd414-fb8f-4a2b-8ac2-bd64c6b9437d";"491d2fe7-ed9a-4b7c-8fe7-023b6c0fb840";"2023-11-05";"breakfast";560;1
"a83f81d3-d86b-46ca-b30d-df1a09b9a09a";"a4fb00e7-8b51-4616-b51f-ed91d7c1ac72";"2023-05-05";"breakfast";404;1
"20fbdf0e-64a6-417d-aa20-042815998280";"7c721c5d-c9ac-45c9-af6f-e7e8fe400385";"2023-07-11";"lunch";214;1
"dfde9f17-e360-4dfb-a4f5-4bbeebe52138";"1e73298e-6f27-4f6e-90a8-6669fff7ea16";"2023-02-08";"dinner";468;1
"7b0487e6-86a6-48a9-8542-f3da48379d7f";"6a5127b4-9706-4d86-b671-0177ffaed1ad";"2023-05-17";"lunch";508;1
"23ffc7ca-66f5-426b-bd46-ac2d0754a79e";"dc1b82c7-2ecc-4f78-ac25-2ceebc8fd3f6";"2023-12-29";"breakfast";234;1
"6b27fce8-b5ca-47ae-b28f-38b426900191";"a0ba787c-6344-4a08-a28d-b2da00d0e855";"2023-08-12";"breakfast";403;1
"636f6a71-5faf-4e15-abcb-e867536c6450";"858195b6-9450-4e10-bc5c-d828327a556e";"2023-04-25";"snack";430;1
"bc787b66-501e-4061-aab8-038abcc59e46";"e6fedf3c-fb3d-4dbf-ac9f-5d51b5fa68aa";"2023-04-22";"dinner";478;1
"fffb1b96-2ad3-414c-8fb1-e1e477acb632";"907281a7-eeb9-4bf5-aed3-923103d5b7b4";"2023-11-14";"lunch";593;1
"bbda4075-4a30-46bf-af60-8c781edc45f2";"730c6b5b-59c7-443f-a607-2a35465c39a3";"2023-03-02";"breakfast";315;1
"8b9a30b2-8da2-438e-8e31-b446a6fe8dee";"59778fdd-0902-49f4-b293-5159f05d955d";"2023-05-03";"snack";537;1
"86bc3ff0-1ba2-4ee6-b177-f34165ae5e72";"bb9e0a6d-559d-460a-ab32-fb8b79ba3213";"2023-11-14";"dinner";507;1
"5094fe35-4fec-43f4-be1b-fcbe44143438";"73286085-2633-464c-a0d5-36da7252d834";"2023-11-21";"dinner";588;1
"bf61e636-45af-40b2-b5af-d3f3a3993994";"92840360-b293-408c-a313-9c4de07511fa";"2023-10-08";"snack";558;1
"1edd2677-819f-48a9-a204-a462df3005a1";"85205b6d-8c68-4155-bf08-542025fed261";"2023-11-24";"lunch";558;1
"297201fa-bb65-4a17-bfd7-0a47e81d7801";"bc17faf6-f694-41b1-a176-4ab4ccc16190";"2023-07-29";"breakfast";397;1
"b128042f-f786-4a43-9590-4a68faab67c6";"029a4912-fe0e-4232-bd81-29136ec66f5e";"2023-02-05";"dinner";499;1
"3ccb425d-da3d-45a9-9a89-16d0f38c2bc2";"1935e1ba-784c-490f-a1c7-f77ebb94833e";"2023-04-09";"lunch";366;1
"74ce2115-8397-4edb-ac37-4fc4f8f5421a";"c9d01bd3-d6d9-48bf-a330-5abfd3bb8a95";"2023-11-18";"snack";561;1
"1f8a8fe7-c2aa-4f94-986d-d1d17dee8a29";"e9079417-1ab3-4cda-be1f-4b51ea1989cb";"2023-10-26";"dinner";335;1
"f31524b2-e0c1-4673-a493-6e08e7a224f4";"6e1f7931-0d4b-4a83-bced-8de724521b4f";"2023-03-17";"dinner";372;1
"a39610b9-444b-4fb9-a192-6c0c1245d48f";"a9fc22e8-db31-4c74-b713-4c2a4ffc4a12";"2023-06-06";"dinner";244;1
"acfa45c9-387c-47e3-9df0-e8b39dd62521";"329a6ec2-cacf-4aea-917c-a54c76a1d083";"2023-02-10";"breakfast";523;1
"ced0cb31-ca17-4beb-b559-d2e2ce083715";"335716e3-59f7-4e99-90d1-bb84bfc81cd1";"2023-12-08";"dinner";683;1
"4d55ab4a-f8e3-4cd8-bcc7-f043ecfd77d7";"8c021f56-2e4a-4bad-a72d-0d02e9f86be4";"2023-02-20";"lunch";359;1
"3f0cab7f-17c4-4d71-815d-7eb37cf5299d";"2b694fd6-9da8-4899-9b34-14aef4ffb53c";"2023-01-02";"snack";247;1
"c8f74f30-08c8-4818-81fd-0eb2c4ac7395";"e08b5045-0e02-4363-8783-099fe5320cd7";"2023-10-31";"lunch";559;1
"f2c208e8-ee6c-4a3b-a8f3-292996cb306d";"af86a1ed-4083-4c2a-83fa-77f0d59e12f4";"2023-06-20";"breakfast";555;1
"970a9204-6edd-42d4-96a6-9479ea1437d4";"bc478b79-da4e-4786-a2e3-9e9294dccb3c";"2023-06-18";"snack";508;1
"1a9db491-5759-48b1-b50a-d7a803ded21b";"45277db5-0753-42d2-abcf-deac0afc0661";"2023-09-18";"snack";400;1
"6875b38a-1102-49d2-94ce-06c3c60f39bc";"f18cf2be-9ccb-4fde-918b-2fca206f1506";"2023-04-06";"snack";371;1
"9664e2cb-fe27-49a1-96eb-032634c24810";"fbf48e4f-1b3c-4ba6-af9d-a79f48f0b09e";"2023-08-06";"dinner";558;1
"a9537ea8-5d4e-4237-b765-d3b43f8fea82";"3021c485-c855-4ff4-8b90-5c31de6ee70c";"2023-03-17";"dinner";573;1
"76abc60f-5d76-496b-a6c8-2fb44f007e76";"8e53e803-368b-4773-ada0-8ad20e3c2af0";"2023-01-14";"breakfast";328;1
"7760f976-4898-4140-9a55-ddb10633c0cf";"ae59cab1-ec92-4b8c-a56c-da15cdc066fb";"2023-12-10";"snack";679;1
"f2a9ada6-b454-445e-80ec-9af116a5e3ee";"c084602a-5927-481a-a208-39b95f8d440e";"2023-03-03";"snack";482;1
"209bcc93-bc51-4eb0-a364-c95c8dd6c271";"54257d9b-83ce-48aa-a917-ecb943136d96";"2023-08-25";"dinner";629;1
"0122091c-cee9-4d8e-aac0-d6a5539fabe0";"84a8f0ba-397c-406e-b4db-9920ff3d93d7";"2023-07-09";"lunch";299;1
"d77f7880-110c-4370-8931-b3c41fa4fc2f";"7aebe67b-bacd-4477-97b9-c59e9ff3f80d";"2023-06-23";"snack";596;1
"8cd32693-d7c3-4f61-8aac-d3a911699ad7";"62f071eb-1eaf-4061-aaa4-9aa1dcbb6de2";"2023-08-02";"dinner";203;1
"049f0297-8c1e-4b4c-9461-99006499ac16";"f0412151-151b-4ab6-bbf4-8b9a5511becd";"2023-04-09";"lunch";271;1
"0875e8a5-e723-4d19-b537-2901198855d0";"c72e56af-51b6-4695-a823-7d8e66d4a6a9";"2023-10-20";"snack";349;1
"18317c69-ed4e-4838-adad-64d24321b55c";"7090d25c-bf92-4307-b2a2-2184efdaab41";"2023-05-02";"lunch";586;1
"ff915764-53a7-49b8-ac7f-416f65ce4f0c";"f9f17d10-d3b5-4065-8fdd-70863bf72231";"2023-10-30";"dinner";234;1
"da1961a3-f51f-4c3f-a956-477aadcacec4";"873ffabd-db2b-4012-bbe5-dba9affe6865";"2023-01-18";"dinner";290;1
"23628447-d934-496d-b688-7cc5c34fb636";"323958a1-a1df-4008-8ebe-bb9ab099c4d4";"2023-09-10";"breakfast";454;1
"53138ea5-9d8f-4b8d-a5e8-99c9fd1c1ca1";"32e48477-e98e-489c-93bd-9ae6a6c3aeed";"2023-06-18";"lunch";440;1
"da65da80-7937-4a9d-9ef4-f0535bc42778";"2f9a4498-015c-46e5-86bf-2c6fb21283a4";"2023-08-21";"dinner";520;1
"1811d6a6-662a-41bf-9453-4bc0def333ba";"2bf04406-0a7e-49bc-af0c-f9fb91565a51";"2023-08-05";"lunch";678;1
"f7c08d1c-a0bb-4e3b-98f9-3c9ce5f90783";"27d6ed83-b186-4710-ac35-0e56de31b9fa";"2023-09-06";"dinner";413;1
"6f7a3c2b-e02e-45a8-bd35-f2762934b23f";"e3fa79d3-d6e4-4ccd-a1bf-3cd5b32c8329";"2023-06-07";"lunch";536;1
"370ee910-2981-415e-88ba-a532ad6fa2c0";"75daf6d0-bfc0-43a0-aef4-dfd1795b5ec8";"2023-02-14";"lunch";296;1
"5fbb5e64-5391-4d12-831e-00865b3c9911";"20051db0-b30d-47a3-829f-2f599ce96eb1";"2023-03-15";"snack";698;1
"c504fbdb-9911-4e80-96ce-1d4364495f83";"9e60ed63-dc8f-4ddd-b29f-813384f0954c";"2023-06-05";"snack";404;1
"0cb52a33-b9c8-495b-978e-4964b2a08703";"da0392aa-b9d8-4405-9109-86d0e4e66f50";"2023-02-08";"snack";412;1
"40660578-8484-48ba-8917-e46975c5c95b";"efae164f-28b7-4945-8e4f-699b3b9bcfc7";"2023-10-08";"dinner";378;1
"822024ca-127d-416f-a4eb-af177fce2d15";"62c95484-2113-40bb-8777-74d1e7c3d071";"2023-11-04";"breakfast";430;1
"fa7443ee-4a72-405d-9322-22874a2c4695";"f4802fc2-419f-4fd6-b723-f5b4538277ac";"2023-07-15";"breakfast";599;1
"6ff14e6c-6e7a-4d5b-8181-f7c1936a86cc";"462a0bde-cc92-4e6e-adae-c44f7036d8b5";"2023-10-17";"lunch";439;1
"829f5b79-b1d9-42f4-96ba-49fa1e004d4c";"13a72892-ff12-48f9-b639-03e0ce89861f";"2023-06-26";"lunch";575;1
"5d979b52-5803-4be8-bb68-ca12b5bd9f3d";"0c04b2c2-ae9f-46f5-9a67-46b4e11b6455";"2023-03-21";"dinner";342;1
"5b40f353-3d84-485d-8b7d-6b4b8888810c";"80f5673c-d5dc-4906-8aac-1faf43c23d2e";"2023-07-14";"dinner";497;1
"49fd6944-4495-44ab-8e6e-6b236b34a546";"822a2e92-fd5b-4429-b5dd-5daaaa04e36f";"2023-11-28";"lunch";369;1
"18bc17c9-f487-49fb-9abd-a4108e95a403";"40f52cba-4c04-4e7e-af2d-593f59ad1a63";"2023-01-26";"dinner";618;1
"f04bacb6-9806-458d-b577-6ee7e5dd4cb8";"bdb2ce48-e291-4402-b3f0-537b27e90b13";"2023-04-28";"breakfast";476;1
"04afaaef-fb78-4e18-b347-9d550bd34a14";"37eeca3b-b588-4867-9c22-ef2460cba226";"2023-10-28";"breakfast";685;1
"f9a2fd6f-6db2-469c-93b0-750d397e96d7";"a2cdad30-1ba9-4a10-9268-e64e6a4eecbf";"2023-04-17";"breakfast";252;1
"3cef97f2-28ed-4739-9add-c880516f81c5";"a16c4652-7f13-430f-a224-b687ef7731eb";"2023-10-29";"breakfast";585;1
"ff266786-bd03-4ba4-a916-df37b64b541b";"c3926bbe-13e9-49a8-bc8f-7c728a491dd3";"2023-03-17";"lunch";557;1
"3d4f041e-896f-461e-bb42-3449afea3251";"6ee6bbe5-b449-442f-bfa6-0b6643eaaa5f";"2023-02-23";"lunch";671;1
"0613490d-0d76-4914-b771-636578f4ee7c";"7afd8a1d-ddae-43d3-aa25-574fb486fad3";"2023-04-24";"snack";462;1
"04075cd6-fb8f-4e21-a571-2588790c8b1e";"506f1ff9-bcfa-4e25-bc1d-77bb61d7bff1";"2023-05-22";"lunch";472;1
"2d0e8213-01fd-41f2-af9b-07a6ce617888";"55e7c6fb-ad52-47a9-9f45-bb550e12a15d";"2023-11-03";"snack";479;1
"61277a57-f804-497d-8388-7a4fa57eede1";"1f692ac5-8d4d-4196-a9f1-cef96389894f";"2023-04-24";"breakfast";494;1
"03d6f9a7-4a3e-47be-8726-09d0d36b233a";"5016d188-1585-4842-bc9f-fc7872ef2b98";"2023-08-18";"dinner";434;1
"b3106d4b-a81e-4756-b41b-2a5b7d11862d";"1f5ec6bc-c240-49d7-a92b-d3e5fae55b0b";"2023-05-04";"snack";260;1
"a2f984db-4c77-4556-b93b-2bb151011e98";"1784ce09-98ca-4293-a2a1-2995464ab5a3";"2023-06-07";"breakfast";665;1
"ed8e2e00-f8ed-4511-93d2-8b6fb846d234";"ef693de5-99d7-45fb-a439-dc4e3757b65b";"2023-12-21";"snack";523;1
"bc3f7de8-7eef-40e9-b506-35c87d7bebe5";"3aa32bdd-f4c5-47ad-9407-805e02685d88";"2023-10-02";"breakfast";423;1
"2e86c16c-c3ae-4fe6-8da4-60cf89a8e157";"068ed141-998c-409f-8bd7-7c0abe73121e";"2023-07-24";"lunch";239;1
"8e0e1b31-5a5b-4aa6-a65e-31ae80d39a37";"e3225915-b57a-41c9-8703-657a79b88188";"2023-04-24";"dinner";590;1
"2406eb2e-fc14-4fa6-bb5e-2a6601b865de";"a8dfb870-88e6-4a6c-8c6e-e3fb301f5fe7";"2023-07-12";"lunch";688;1
"b5374d11-4fd8-4e87-a050-9f0d2c359613";"cb2831eb-d321-488b-8258-8470cbbb243e";"2023-06-09";"snack";412;1
"f6e42a65-ef70-4056-9c12-4214c1f99507";"59a56f1c-1dcc-4158-87d5-5bd27e9f55a7";"2023-07-11";"dinner";453;1
"dc510736-1de2-4782-b86b-da720a1ecafb";"36709aee-b316-4e0a-b0fc-26ff68118f6b";"2023-09-30";"dinner";206;1
"3e42c566-7553-4bde-8f0c-5335eef31583";"6330cc21-b72c-4433-bfe0-38ec62f9d79d";"2023-09-05";"snack";242;1
"701ce62c-1323-486d-8a3b-4b166f109dc4";"d4fe1c87-36d7-47ae-91dc-7e7c0ee3cb78";"2023-05-24";"lunch";500;1
"da1d55ae-08b2-4b51-a6e4-378af5baf9f2";"26c712d5-d648-4a76-a096-f5755b2d50b5";"2023-08-20";"lunch";658;1
"d018f5a2-cdb4-4b08-9fa9-3be0f1165cd1";"d935141a-8fdb-49ba-8784-2fcc3d1e4c6c";"2023-08-08";"lunch";330;1
"20295950-dfe8-4530-9d94-86ba0551ec50";"e78736ed-72cc-4613-ac76-1d3ad6e3d0e1";"2023-11-24";"snack";268;1
"7d5fcf4f-4552-4c13-90d1-9a931070d9f7";"dbb525b8-6908-45ea-9ee8-ccd801401136";"2023-02-28";"breakfast";393;1
"d099ee14-e2ad-4a99-a22a-dbea1f0b6961";"18745b46-619b-4cfc-9066-ef5252125573";"2023-07-26";"lunch";202;1
"b08d71ed-3a40-44b6-b614-ae38a5d10739";"1d322615-4d2c-4858-8b23-000234fe07fe";"2023-01-11";"breakfast";513;1
"0da502f4-2641-4f88-95d1-9ea490dc51f6";"28bf38c2-38e8-412f-8162-c0fec21cee42";"2023-04-01";"snack";681;1
"4db147fc-df2d-4e76-b0ff-9bb81cf6f58e";"5f75fc62-3245-48dd-a354-adc2bc143ede";"2023-06-07";"lunch";295;1
"6b067bac-6f83-429d-bf7c-abc20e284b7e";"a68bc84f-e617-4322-93b1-89b27f236ee3";"2023-04-20";"lunch";498;1
"f0996866-6bb1-4187-afba-b56a9c9b13c6";"85cc1df2-d1d4-4ef9-94fb-75c2e23c286c";"2023-03-18";"dinner";410;1
"0993a5d7-491d-45e9-9190-5835eadf3b9a";"3e4c36a8-0490-48a2-b1ba-a066e9dd2f57";"2023-12-22";"dinner";235;1
"c3378810-7a0c-4b03-a43b-a7e4792cc88d";"4508955f-8370-4e79-8549-4f0dc2bbdb1b";"2023-11-14";"lunch";394;1
"a07f393d-f40a-4c6a-90c7-5d9a5d092dd5";"f68520b4-9a80-44a1-8208-6c2368e85101";"2023-11-01";"breakfast";599;1
"665a6de7-a958-4365-ad92-38a48296bf74";"191b7417-ef82-4cfa-b6ea-f76a837f7353";"2023-11-05";"snack";599;1
"f4411ee7-11ff-4931-909f-2109eca2cc05";"963e766f-e041-4d6a-8b9b-883269f8d578";"2023-10-19";"lunch";256;1
"1267ea7b-5f44-4537-be27-868bb87404b8";"f3adb8d8-56f5-43aa-a52b-9d4d3edd0920";"2023-02-20";"breakfast";401;1
"db21e3f8-9ecc-4149-8c64-9a3f6b0154cf";"15fe937a-990d-4586-b91c-e244ad231779";"2023-06-05";"breakfast";333;1
"73d6c46b-4fb3-4ebb-849d-f47b9e92d0e6";"2b6b584f-7c35-465e-bb18-c572483c8871";"2023-11-22";"breakfast";423;1
"6c0a80b3-4f8a-47c2-9170-2c721e486333";"7d9a7edf-405f-42d2-862c-7a2d12a4ac43";"2023-04-05";"lunch";414;1
"020bc05c-f10d-413b-aa81-99d757f5c94c";"8a7c8c90-de4b-42dd-82c6-11f583e0b578";"2023-03-16";"breakfast";319;1
"4eba7694-55e9-4485-950f-f6c2c233ba43";"aeff1b52-914e-481d-b16e-6d3b4faa5640";"2023-02-09";"snack";267;1
"8da47078-60b1-47d7-b273-240cecf457b4";"bbf350fa-74df-40f2-8126-f8a07deebf0a";"2023-02-17";"snack";648;1
"8f3bc869-dd9c-45f9-b90a-f625fc137767";"7acfee6b-a8be-43b7-bcf3-8146a1d6cd7d";"2023-07-17";"breakfast";399;1
"752d40f0-a408-433c-a82c-121e6db49a20";"13357d6b-9297-4c41-8ee6-1e4997ce6ec5";"2023-05-06";"dinner";203;1
"34c7b949-8318-4a5c-a925-85ff5b9931fc";"4bb2521f-c366-49c4-a0fc-cf25adde3a97";"2023-05-03";"breakfast";447;1
"0f7fb5a4-85a3-4e9c-a1f7-3896525bd127";"1c344e1f-cbf1-4eb1-98d2-4ba6f2a80391";"2023-02-02";"dinner";223;1
"c4669f81-e224-4682-a4ca-c41ee79d6c61";"40d4b09b-0d7e-42ac-9c56-a1ca02467cd1";"2023-08-17";"breakfast";634;1
"b7a73e76-a934-4a12-9462-0add4a251791";"32e41352-0ab4-4e51-9996-1df0c4c2b285";"2023-11-14";"breakfast";417;1
"f5ee3fef-c76f-4398-bed6-a4a6875f9056";"788d031d-99b4-409e-8b35-b067cbc2c5b6";"2023-01-21";"snack";464;1
"6b334707-bd62-4eac-886d-72e41eb46fdf";"0267aee5-94a1-4430-bc93-c8cae05fe148";"2023-04-27";"breakfast";341;1
"45161535-a0e4-400d-af45-fc554d51642b";"233a0318-cb40-47e4-a594-03b9114b8c2a";"2023-03-02";"lunch";309;1
"97167f68-ac0b-4973-9e1b-4f57888cdfc2";"6520466c-8bd8-4530-b72e-e3253b0a3968";"2023-04-04";"snack";507;1
"8e5cd11f-390a-42c1-833c-390dbc77bd92";"68e5e7ef-31d6-42da-8c7b-fc2f8ec1ccdc";"2023-07-25";"lunch";436;1
"31f379e4-518f-48c6-91e7-bbcb38d6f1ff";"0dcdf88a-282b-42cb-acc0-0d06581b7f63";"2023-10-26";"dinner";516;1
"35f4d99e-c414-4ae1-bba5-a7712d13c975";"e63e8707-84fd-4554-8f91-ad624e88e3cc";"2023-01-20";"snack";360;1
"95ad599c-5bb2-4af3-9921-a402f744daa2";"4fd6e469-4311-424e-9b78-e736cf949439";"2023-06-19";"dinner";388;1
"5bbcbb3a-0b10-4d6a-84ab-3ca7738fe118";"6bde6245-2946-4611-bd8b-6aa202471eed";"2023-12-20";"lunch";520;1
"dd9abbcd-5e8b-428f-8256-e8cd829572d7";"a002c2db-5a07-4e2e-bed4-a06b10379823";"2023-10-23";"lunch";570;1
"45129e2d-53d4-4532-8bd7-9652ae1e45e2";"455ae939-90a7-44a4-a67b-3872a90775e4";"2023-03-10";"dinner";471;1
"bab58cb4-18a2-4024-856b-dbd2180166ac";"e4f03f57-f823-495b-82ae-8b61825d3e03";"2023-08-15";"dinner";435;1
"925a03b0-6162-46c1-9f8c-25917810c26e";"2a30d7e5-b8cd-4d00-947e-e1c625f94528";"2023-05-11";"lunch";532;1
"e4093193-ecb2-4421-9d78-8d1b50c652ec";"1a6907ab-12b6-4e3e-979c-96bb2f15e085";"2023-12-10";"lunch";698;1
"3480ef92-cf95-4787-8780-5ae0c81a6539";"017de43b-753a-4868-8127-e3a4d641cb81";"2023-02-18";"dinner";330;1
"9231c734-ba39-4469-8bd0-80f581c75efe";"f17c1945-2b1c-4540-9948-cc3b22862e83";"2023-10-01";"snack";539;1
"434489c5-9849-415d-aec3-325b7f70fb41";"a549bccd-a7b1-4045-be0d-19d45b26b950";"2023-05-02";"dinner";699;1
"4feda31e-608a-446b-b9e4-0ace3abf7a9c";"8649ec5b-0f92-4baa-9efe-b8909e2c716e";"2023-08-25";"breakfast";619;1
"f6861f26-4937-4171-b036-a61e55df4175";"7924e444-e4d5-4583-b408-ee4f1e0d512f";"2023-08-04";"breakfast";519;1
"c4c285fc-3459-4290-8e19-0134beabcfba";"993f1fcc-c947-4234-a581-7edd51fbff36";"2023-11-28";"snack";396;1
"8c1f46a5-d6e6-4f7d-a810-4c866961a8e5";"76e5a6c8-ace0-44ba-a816-91b5097b8724";"2023-02-13";"lunch";501;1
"982148ef-7421-4c8b-ae8c-74de06b9a87e";"8f917b98-869d-4a99-b5fd-6b0a2675e73b";"2023-03-15";"dinner";411;1
"bc6f971c-6849-4d26-a451-2f92a92a3b0d";"5030d0bb-7e5f-466f-887d-a53a9bd45ce0";"2023-12-29";"snack";474;1
"70c234be-695e-4f2e-80e7-150e2964d69f";"e2b0c420-e8bb-4f6d-a707-35166f383488";"2023-06-03";"dinner";276;1
"b3940b0f-585d-4902-afbe-d7fd6f999ae7";"749a8e09-3419-49ea-96b0-e437ae57691e";"2023-03-04";"breakfast";684;1
"ceef8243-4ee3-4b04-9694-0f546354b381";"bc39d2f7-0f23-4a8f-92ed-273edf449eee";"2023-03-01";"snack";302;1
"0fdafaf9-caaa-4353-afdf-6b7b234860db";"15b135d0-1eb9-43b9-9bc9-522cc8962a25";"2023-12-12";"snack";226;1
"16705ccd-5f7d-459e-a7f5-eb56d83e13cc";"21769bb9-24ac-4eb6-bad8-1e97582d3873";"2023-01-04";"snack";455;1
"44f2e1d3-d618-4097-a778-00e0c4201318";"e320e153-2b3d-4af8-9674-4503b5c46a5c";"2023-03-12";"breakfast";393;1
"d8da5d21-91fa-4190-ae62-db3384de8540";"66c3e493-9560-4f2b-bcf9-21290c5abcf9";"2023-07-29";"dinner";433;1
"82495918-6d0f-44e5-a93d-47c605d13b8b";"609629b0-c592-4e13-85b9-68e6e0d396e5";"2023-12-19";"snack";622;1
"0b5c1d16-7c75-4541-89ad-35709d84c382";"a8cfd9db-9a8b-4a1d-9141-753aa5373f2e";"2023-08-17";"lunch";270;1
"9d1a52c9-eacb-4675-acc8-44b3dc16ab02";"8686e7a8-bcb4-4024-a3d3-216e6a32c8f0";"2023-10-26";"lunch";310;1
"0dfd1bcd-9c22-45eb-85c4-8c01f10e647d";"6a8b5073-47bd-495b-83f6-28dd62178ced";"2023-12-15";"dinner";690;1
"610aee4d-852e-49c5-a6d5-6894cf3b8497";"f3222e4c-9ecf-4163-8f78-7defd32f8757";"2023-07-04";"lunch";399;1
"2c437545-e76b-455f-9cbc-a04e95abf784";"1b0f697d-241e-498b-9850-04729d822e6f";"2023-09-19";"dinner";567;1
