user_id,signup_date,gender,region,subscription_type
9fce41d4-ffcc-48fb-b628-d12872bda2a7,2024-07-14,,EU,free
9d6d27a5-bd8e-4b0e-b6df-3582dc516220,2024-05-08,M,,free
080ee95b-376a-49ee-a54f-92c5398accce,2024-10-23,M,,free
1904d473-ddf4-4e76-8ead-97e79d6751cc,2023-07-06,,APAC,free
6b4b7325-c6b5-4796-8ddb-5b6e0dbec11a,2023-12-07,F,,free
d20a82e1-d103-48bf-af3d-c5c397181752,2024-03-26,O,EU,premium
b9defd57-c0e4-42e9-9a74-1566958be70f,2024-07-02,F,,free
60ddaa52-524d-4bff-b895-54f8837db2f9,2024-08-22,F,,free
2032cf68-0cd4-490e-8cad-a541ac7a4731,2024-11-15,M,,premium
dd5003e6-95eb-47fb-8b45-5a50b46850e3,2023-12-27,F,,free
15aaa400-3e1f-4891-8afe-88d56ebb2e41,2025-01-13,M,LATAM,free
4b7de5ed-8f60-4efe-8aee-50ab615c37f0,2024-10-17,M,LATAM,free
9f2245e1-e1a6-4232-a63e-00ab93458e4e,2024-03-02,M,APAC,free
fccb6b09-d6a4-4ff1-a1a3-0023331ffd9e,2024-05-11,O,EU,premium
a6143178-d179-4dab-bf08-fd61d774e31c,2024-09-20,M,EU,free
cae29499-151f-4b21-84f1-97932b68e6f4,2024-12-23,F,EU,premium
519e0501-c49f-4947-818d-cfbec0fc7499,2024-08-25,F,EU,free
7c662089-e0c5-4b97-9d2a-d0fadc0cfbaf,2024-10-25,F,,free
f9f30302-0bbe-4619-8fa1-eaddb2bcb842,2023-11-12,F,LATAM,free
40a3dcf4-cb56-4fb7-b274-466d2c89f7fc,2023-11-16,O,,premium
e1783119-0a10-4288-a25e-aa9879b701c7,2024-11-29,O,,free
846606fe-3b3e-4c8e-9af8-81bbd4aa5754,2023-10-01,M,EU,free
a5490dea-7873-4ee1-9407-eec1ab193419,2023-12-13,O,,free
88a60dbb-b861-4c98-9154-1bf104cf1dfe,2025-06-12,M,EU,free
cabfd839-8102-4efb-b67a-a2ffd76c23a9,2023-06-24,F,EU,premium
36d6765e-dada-454a-9f03-5f569cf7df70,2024-04-02,M,,free
2f46558f-0f98-41f8-8786-098f6ee31dbd,2024-01-13,,,free
f17e8920-ee9e-4e18-ac10-482ba1b4c244,2024-02-14,M,EU,free
63caefe9-514c-4c8b-91a9-9d6a0a03c294,2024-11-27,,EU,free
ea93dc85-3913-4e7f-b282-2dec8731c5ef,2023-09-22,M,EU,free
689e7ca8-cf89-4d1c-8432-dadca0ae9737,2025-05-19,M,,free
21bfa81a-0a61-4f58-971d-e49d7d0cd6c0,2024-07-29,O,,free
471b8d4d-4a1a-4977-b514-31c4172d5cdf,2023-12-17,,EU,premium
4075e472-e790-4fd2-9774-c9e703ab8963,2024-07-16,,APAC,premium
d0cad0a9-9476-427c-8130-b04a75c0426b,2024-04-30,O,LATAM,free
2e1efe51-67bf-4236-bc82-a9e6e259e1a0,2023-12-12,,EU,premium
fedabe8b-e9e3-43ad-8f28-9cb0328f524a,2023-07-29,F,APAC,free
29f44bd8-0e65-458c-962b-ceba5959fe0d,2025-03-08,F,LATAM,free
43567041-8833-4f5f-b3ca-d4b6da6c46bd,2024-05-17,F,EU,free
d897374c-d26e-4c58-8cb4-236434a1ed42,2025-01-08,O,,free
8f6013f3-1b64-4424-adde-63f0e36bcc0a,2024-08-29,F,EU,free
e40f4811-40b2-473d-ace7-3358f67f2b8b,2025-05-23,,LATAM,premium
7e3d5ecb-1a04-421c-b24a-ffeae99858d2,2023-07-23,M,,free
191b7417-ef82-4cfa-b6ea-f76a837f7353,2024-10-05,M,,premium
5cddae39-e814-4e3f-bd8a-087f28b8bf11,2024-09-30,O,APAC,free
409830bc-f2cd-49e2-8dd9-fd57e8aefa46,2024-04-02,M,,free
6f6f4fc2-4202-4c61-8683-7d26da92c82c,2024-04-10,F,LATAM,free
7b928383-e690-4e31-bce2-a61a546bf0ed,2025-04-30,,,free
2933d0fa-2731-44eb-8c87-470ee013ecb0,2024-07-24,F,EU,free
ec4283a8-f096-49f2-8d3d-cd308cc910c4,2025-01-09,,LATAM,free
61c88e23-de4b-4a0e-9a04-d1a568ae3c96,2024-03-06,M,,free
05f58de8-d329-48de-a1f7-ace79579f511,2024-05-17,,EU,free
1bf28ffa-b573-4062-8a20-c2dc8cc2c111,2024-12-25,M,EU,free
c23a2023-8d04-43e4-988a-c47344ee5ed8,2023-11-04,F,EU,free
23e3acce-64c4-4f3d-8d2c-3a9b9d927f8f,2024-08-14,F,,premium
8b862dce-2605-41b1-817b-347add75fa04,2024-12-18,M,EU,premium
fc8c16f6-219a-43f5-b715-aa53c251861f,2023-10-03,M,EU,premium
6b8ffb78-7d4c-4d1b-b9a8-1b32d7a74f26,2024-07-12,M,EU,premium
b29f7781-726c-474d-857b-2374f48d8a83,2024-10-19,,,free
615af0fe-5e9d-4502-82a9-53a6a14605ef,2025-02-14,F,,free
13ecb195-214e-4fb4-84ba-97b5bdf38222,2023-11-06,,EU,free
ea81a943-f3c1-4f78-b8c5-9eac5eb8092c,2024-03-06,M,,free
42bad557-3224-4064-92ff-f63f7cc46a37,2023-07-27,F,EU,free
7847337d-f656-48b7-9c1f-1169e626bfbb,2024-11-09,F,EU,free
8e53e803-368b-4773-ada0-8ad20e3c2af0,2024-04-16,F,EU,free
978a0cf1-c197-43bf-a8d6-1428aca7a97e,2025-01-06,M,LATAM,free
d67d898e-ee23-4b29-b471-00c2ca4ff07f,2024-02-15,F,EU,free
f85296df-dbe1-436e-974f-b1c260ff30ab,2023-10-27,O,APAC,free
e143a6bf-ba09-44d2-9a45-47d81e1c3b82,2023-07-25,,,free
39925a22-4dec-4d90-b521-b6335f4b16be,2025-02-15,F,LATAM,free
bb35fc76-8e20-46fb-a921-5a31736a4dda,2023-07-27,,,premium
084500a4-2edc-4200-a6f6-740422a4dbdb,2023-07-05,F,,free
92d3ac5a-3200-4654-a0c4-98150ba24ab6,2025-05-26,F,EU,free
d0b30d06-2239-44c2-8bbc-0a826e07a9d2,2025-02-21,M,,free
a6c8f9fc-4bd0-4726-a444-d6a4d64f28b2,2024-11-17,M,LATAM,free
d8d484db-f75a-4533-8bce-fb59823cf697,2025-04-06,,,free
d4a7559b-cd27-4c39-9575-a285b315bcd8,2025-02-10,M,LATAM,free
06e450f3-e63a-414a-a209-9a2366c7f23d,2024-08-07,,,free
8d08952f-37db-4c1b-bc21-7fe580a48366,2023-07-04,M,LATAM,free
a526a43a-e21f-47f6-a294-adc5658ae73d,2025-03-18,F,APAC,free
dfcf7fa7-5bfc-42b2-8a62-638b7b94e74a,2023-10-30,F,LATAM,free
a3b79d59-2ba9-48a4-955d-3eff9ebcfc96,2024-10-24,M,,premium
7d1762d0-cb67-4e71-8409-09c8176242b3,2024-08-19,,EU,free
e6765431-32ab-4c84-96f8-4e5c17a75ab1,2023-06-23,,,premium
b9384590-69b8-4462-9d19-ea37343ecf13,2023-08-08,F,,free
4635d9c5-a33c-4140-b175-f49e80e6372d,2025-02-16,F,,free
eaf6bedc-0b71-487d-8007-e1aab667636e,2024-11-16,F,EU,premium
cdca93f6-80f3-4b17-9a10-0c7c311ec6e0,2025-04-28,M,,free
596e9511-c3c8-4f83-809b-bdd4e263d0c4,2024-12-06,O,EU,free
39b8f8a4-671a-42b1-a6b0-15efd1d32651,2023-11-11,M,,premium
93c63fa3-f24c-4978-a36c-41036a8a2562,2024-09-20,M,EU,premium
1376d102-78d8-4d1d-b76e-91989073ac4a,2025-05-17,F,,free
53f51a80-c8d8-4b13-b1b9-7f717b0f0064,2024-11-15,,LATAM,free
f80b3e02-6be9-412b-a54b-cd16874ad0be,2023-09-26,M,,free
396b5db9-0d03-4b23-ab37-022aa8396e00,2023-12-10,O,,free
1afef0ee-09be-4b86-b719-40892dc39d2a,2025-05-14,M,EU,free
7f2325f7-bde6-4fb7-823f-732fcf307baa,2023-07-23,M,LATAM,free
8b4b3b4b-8a53-4259-98f7-8eb6ba44ca7c,2024-07-27,F,,free
f170f0ab-903c-4de1-bfbb-1b3e15b008f0,2025-01-31,F,,free
b79e6b5c-e885-4e51-ae56-0a4055c16e20,2023-07-20,M,,free
5c426f6a-b9cd-4fc9-87f4-d283eb3d5e13,2024-09-28,F,,free
85cc370c-3f10-45e4-80f4-7f1b07d3ceee,2024-11-02,M,APAC,free
209d5209-09b2-43dc-b7da-d129a01fb355,2024-11-15,F,,free
e82cea78-ca4a-4bd2-b30e-b86b584e3709,2023-12-03,M,,free
7b76b91b-5896-4658-86ef-ca6c95d06a9a,2024-12-12,M,APAC,premium
376d8f4f-4cd4-4739-90ea-0c89166da971,2024-09-12,,LATAM,free
4c56d552-4e33-4bcd-81b0-04e05937264f,2024-06-12,F,,free
b400d9b9-1940-4ab2-9277-b2f84008cbe6,2024-02-27,M,LATAM,free
ac6f446c-0f5a-4feb-a4ac-d2bf8e268a5d,2023-07-07,M,,free
56949aac-b79c-4be7-92b3-5e2ac6933fb6,2023-08-30,,,free
f3ea289d-eb66-434e-9570-b48828f1f3c4,2024-09-30,M,,free
1f2e644d-5e4d-4f00-8d86-10c16f536ad0,2024-05-22,F,,free
6b307a6f-1ab8-4615-b89c-553d80634eb9,2023-07-30,,LATAM,premium
3eacc121-4ffd-4d42-a770-fb6fc19975fa,2023-08-11,M,APAC,free
6121a9ea-7bc6-4320-be8c-799b4df04b53,2024-05-14,M,APAC,free
98973b0c-28a8-4fdd-8919-79f69c567b3a,2024-12-14,,,free
e1c6e584-dee6-43e1-b652-58e27a0a9f26,2023-10-27,M,EU,free
8fa67ac0-3c11-4012-8ac3-774d717821a9,2024-10-01,F,,free
9f9a9a5d-e253-4d3b-b889-d84070aa9a78,2023-07-06,O,LATAM,premium
ed772bed-63f5-4046-828b-d6c2695bc317,2024-11-08,M,APAC,free
8242fefe-1745-480f-b3f2-85bd0d901272,2025-04-25,O,LATAM,premium
cb7fbce5-40b9-4e01-8bc0-259219b2e855,2023-09-30,F,,free
82dedf2b-3a08-4beb-93e7-af813da6bcd5,2023-09-17,F,,free
4f80de86-d42a-46ec-972c-9b26b1a8cff6,2023-11-24,M,EU,free
394791d3-8514-4210-afee-a625e66bb106,2023-09-10,F,,free
93005ecf-57e0-4ccd-9c86-871c6f1bd579,2025-04-03,M,,premium
ed989660-9e9d-4b74-b93a-8278e200bd74,2024-02-04,O,EU,free
135526d1-3f15-4ea6-92bf-07f0a36075a1,2024-04-22,M,,premium
a0280bc8-0e73-4280-b340-6e905594e682,2024-12-18,M,,premium
9b9ea07c-e2db-4d87-8852-a6a6f586c562,2024-06-18,F,APAC,premium
4619ee87-c590-482e-9dc1-407c57d257e4,2024-06-15,F,,free
4eb66df9-22ae-45e9-8265-6b152557884a,2024-11-20,F,EU,free
d46446cf-0571-4192-950a-e1d9b9d34610,2025-03-07,M,LATAM,free
5f1702f3-65e7-4cc4-88fb-8d9ffd65659f,2023-08-25,M,EU,free
55bf9ceb-0f6e-48ce-9d03-d0c44edad37d,2024-12-01,O,,premium
d2f1a148-f619-42f8-9a80-66d599e4f210,2025-01-13,M,EU,free
b57de838-c3e5-4945-a6a8-4fdb88d1d6da,2024-01-19,M,,premium
5188f56d-53b4-4f75-82e6-15df3438aee1,2024-10-17,M,,free
c66f478e-1e08-4823-a518-5a6a36ebcee7,2025-05-28,F,APAC,premium
3283971b-9d2e-4e52-b433-195173aa6345,2023-06-22,M,,free
f78b24a8-ad8e-4e4e-a035-1eb3f235f334,2024-01-14,M,EU,free
5c815ddb-ab27-4005-9e7f-5adc2477b0e2,2023-07-29,O,,free
52be93d6-cdc9-4333-9db9-42131d75713b,2025-02-26,M,EU,free
73eb5cab-5079-4a20-9538-b68dff22ec31,2024-11-11,O,EU,free
0db31f3d-ad76-491e-82e0-35ac08fa629c,2023-10-07,,,premium
835632c1-5a26-4f08-8482-c33f882fde8f,2024-05-01,M,,free
3f02c2ea-bb53-463e-b162-00f07d5eb25e,2024-09-05,,EU,free
23c7f39c-f885-41e8-9575-f7e3bac33c31,2025-02-09,F,,premium
ae12f944-f4cd-488d-b4bc-7f61956d7ff9,2023-11-20,F,EU,free
73c55d35-19cb-4cd7-a961-e2a0b4483590,2025-03-18,M,LATAM,premium
695d6724-45bf-4ca6-8f76-54767b2cff0f,2024-02-08,F,,free
7f0e52c2-1cff-4907-a5ac-51ea64086250,2024-06-15,O,,premium
bdffdc84-b5e0-4183-b011-9c8f06920b09,2023-06-27,O,EU,free
3039bd55-c3fc-4680-a2f4-2096a24eeed5,2024-09-15,,,free
9f2a56d7-5e40-457b-9133-26acc2dba5df,2025-02-11,M,APAC,premium
1d97516a-f5b0-4104-95d4-4fc850004b04,2024-07-14,F,,free
e0006a05-9c81-42a5-9124-bbcc5c93a849,2024-08-14,O,EU,free
8986d270-8aea-4020-968f-ddd00a1b20a2,2023-07-05,M,,free
bfa387c1-3b6b-416d-a6ad-1117b4ad2ad2,2025-02-03,F,,free
7af6b850-6e7e-42d7-91d3-afa0b37d207b,2023-12-21,F,EU,free
fb969f30-6a1c-4bf9-9067-329270d5e4ad,2024-06-01,F,APAC,free
f5771885-72a5-4ae4-b582-8404672b890d,2024-02-13,,LATAM,premium
64690860-eb01-4cf5-903e-6af82a5a737d,2023-06-24,M,APAC,premium
602cd363-5aa8-48a1-a2d3-40c276415840,2024-02-29,O,APAC,free
822fedae-48b3-4b82-a1a0-801c993449d9,2025-02-21,M,,premium
303cabe4-f9a9-4956-815e-805c6c26143a,2024-02-21,M,LATAM,free
6dbebae4-05bf-4758-9bb5-c069070c7056,2023-11-14,,,free
11df3373-f1a0-43f3-b958-7728cc85985a,2025-04-27,F,EU,free
4fa4f81c-1499-4358-984b-82cca09fc7d8,2024-12-15,,EU,premium
d43f12b7-cc16-49f8-9476-e21abea4ac8b,2024-03-08,,,free
ed416cac-9ae8-4c48-9d2d-19606d2a52ac,2024-12-07,M,,free
1507cbb3-df99-4bfc-a6c2-0d3e1e5f3bc0,2023-09-07,O,,premium
f6275348-09dc-4103-8bd5-56fe48dcadd0,2025-06-02,F,,free
60a95597-0590-4b72-9a8c-3b07b434f12a,2024-09-01,F,APAC,free
647a270a-354c-4386-a322-7b56a50a0b11,2024-08-01,F,APAC,premium
741020ad-d80f-4699-b3e4-b54463559672,2025-03-11,,,free
b6620102-56e7-45df-9182-da38ed4999d0,2024-09-05,F,APAC,free
0ccd8871-fc73-43c9-ba38-2aa7efe92b19,2025-04-28,F,LATAM,free
46e7ea0a-abfe-42ab-b6d0-f5fc1023185b,2024-01-06,O,APAC,free
818b0abc-6111-4017-90da-332eb74a32f4,2024-03-04,M,EU,free
64e38ad3-633b-4de3-91ad-0bb19971737c,2023-08-23,O,,free
31bc6c91-5b4a-4ba2-867a-c7b4a9500f77,2023-12-16,M,EU,free
400742e0-3791-4faf-8f9a-b210c853efeb,2024-10-01,O,EU,free
10fb381e-422b-4c97-80c7-98c6a27f6a66,2024-05-29,F,EU,premium
57c51cba-5e9e-46e2-a3f8-331d18df5d9f,2024-02-26,F,,premium
d4cc4be0-7663-4330-ba66-b0017ba83e75,2023-12-19,F,APAC,free
e897eaf7-4fc9-473f-afac-3650c1f68438,2024-10-08,,,free
dde2c118-2ae5-471a-8513-629d22a901bb,2025-03-06,F,,premium
ad36d090-5f42-47c2-b4d2-960abdfb9a66,2023-08-22,F,EU,premium
62b0ba1a-9542-4a44-8511-601cb8f43636,2025-01-30,M,,free
4fb9d223-9d67-4303-8208-523d806e21eb,2025-01-01,M,LATAM,free
5429053e-cba5-4bc6-be2e-06bff2bc280b,2024-09-10,F,,free
3910451e-4f7b-43f3-a802-61d5bef604ee,2024-04-19,,,free
91da2943-69cc-46c1-a071-37251c3bcf45,2023-11-07,M,,free
e18f1c8f-188f-40e3-a328-961ced046dee,2024-07-24,M,,free
f24b3a38-ff50-4866-a77c-ea47e24565f5,2023-09-08,O,LATAM,free
d5694463-f78c-450b-b0a9-56098c3bcd45,2023-10-10,O,,premium
decba3c2-7c17-4ddf-b70a-40036813fb66,2025-01-26,,EU,free
2d4b5494-c1b3-4a12-b78f-9b3fd476e3e7,2025-05-07,O,EU,free
ab31152a-b44c-4cc6-9a03-3656ae69ba40,2024-06-09,F,LATAM,free
ea50bc62-b880-4c3d-a96a-6360c64abb45,2023-07-26,M,LATAM,premium
314db349-d36c-41bc-8373-efd78719e7c8,2024-03-02,F,,free
1cd2f1ce-2c5c-46e6-8fb8-d457797f5469,2023-09-15,F,,premium
3b9f4a5b-21e7-4601-bb2b-8628628c28e2,2024-04-08,F,EU,premium
7795dc80-04c2-4c98-9dd0-744dea87627d,2023-10-01,O,,free
b3e5946d-3730-4f02-9fdf-fb11194e1066,2023-12-22,O,LATAM,free
3e850bc2-9547-4d21-bff9-d9289c532595,2024-12-20,M,APAC,free
3a3ee5de-89b2-4e7b-916c-2371cfdacb56,2024-07-15,F,LATAM,free
9d4da6b0-0e74-4ab4-bb04-bd7548b9fa4d,2023-07-25,M,EU,free
162c9e2e-5229-4b86-b65f-a6b9c65f7fe7,2025-04-28,F,EU,free
46bf3745-abdc-4f09-87f4-ff56e97b53bc,2023-11-03,,LATAM,free
275ad022-4484-4323-afa1-d3ed880c2e12,2024-09-10,O,EU,premium
0dd88f44-f503-4e1f-bb7f-2e78f4ceee6a,2024-03-24,,EU,free
5cb393fa-9f3e-4ec3-b285-4e29e2c22845,2025-04-04,F,,free
895b0133-feab-41fd-b092-fce9d13c4b7e,2024-10-11,M,EU,premium
db79600c-b7fe-4a23-b086-acad7b2bbd59,2024-07-19,M,LATAM,free
91dcfb29-355f-423e-82aa-ebab2290ef6f,2024-05-16,O,APAC,free
4a1b0212-3ad7-44db-8ef9-a2abdf442402,2023-09-26,F,,free
9570412e-d097-4554-8565-4b0d4d2db4a8,2024-12-19,M,,free
2092bfc6-0237-4bac-b000-ea2ff7b8a29f,2024-03-30,F,EU,free
ee7950ae-49b0-4048-a10a-d9fc8570870e,2025-01-26,F,EU,premium
84116fd3-8cdf-4079-b60c-2df45d454912,2025-03-18,F,APAC,premium
e0369f89-d5d4-4249-bb32-1c9ab2972ac5,2025-02-08,,,free
032552ff-93cf-4854-923c-b4a1efbedbec,2024-10-16,O,,free
148ab339-d062-4a70-8d4a-6e1cad48eeb9,2025-04-28,,APAC,free
4cbbbe2e-abaf-4400-a727-122f38b3abb7,2025-04-22,F,APAC,free
923f2078-d46c-4a59-90f7-8ea548f9904e,2024-07-18,F,APAC,free
2bfe8681-2b0b-456c-a601-17f5440730f9,2024-08-18,F,,free
a71e9aec-56ad-4784-8268-45876be86c6b,2024-06-02,M,,premium
462a0bde-cc92-4e6e-adae-c44f7036d8b5,2024-02-26,O,EU,premium
1322cbe0-3d52-48d0-89c6-4255ed8ce711,2024-10-15,F,EU,free
f40b6baf-67ad-492e-b2a1-81509ae05615,2024-02-28,M,EU,free
4d63fb35-d3ec-421b-9bdc-631c7ac4ee70,2024-02-12,M,,free
45e7e1c4-8c0f-45e0-9f46-944fc9e0ce90,2024-05-29,M,,free
ee53261b-efb5-4185-8db4-f4de73cd7493,2024-10-22,,,free
533b509d-d23e-4daf-b94b-26a1a9dbf2a3,2024-05-16,F,EU,free
95a35ead-a928-4e57-bda7-8c2726ac9256,2024-11-24,M,LATAM,free
e3fa79d3-d6e4-4ccd-a1bf-3cd5b32c8329,2023-12-19,F,,free
873267f0-c947-42c0-9302-baffb7d07126,2024-07-01,M,EU,free
a5bbd12c-04b8-42a2-b9eb-247f2b7a5f89,2024-12-23,M,,free
fa14dcf7-fe38-49de-8091-d129c41419e7,2024-06-28,,EU,premium
8826e3b8-7bb9-46e7-82ba-09f754ce2fac,2024-05-31,M,,free
f9862a76-fc0c-45bc-801e-181e6df50f9c,2024-10-22,O,EU,free
a6564f64-8b94-4c9b-8183-84d677a60eb3,2024-02-11,F,,free
ee255f3a-a8cf-457a-8b3c-0810d71cf3bb,2025-03-02,M,,free
6d075090-22cf-4908-8c66-825e450031d6,2025-03-14,M,APAC,free
dae5c3b6-68ca-47b3-bea2-5827d01f6c59,2024-07-12,F,EU,premium
f5f18a5f-f13c-4d82-8db5-769f248b7df6,2024-12-09,M,LATAM,free
0f64226e-0cf3-4770-92c6-e16f43c9413c,2023-06-26,M,,premium
de6f172a-b7c3-49c2-8691-50744dc58fc3,2025-01-01,M,APAC,premium
dca0dff8-649c-44cd-abf6-97a8b05107b4,2024-09-19,M,,free
daaa0800-868c-4dc3-aeb8-5901629172f7,2025-02-04,F,APAC,free
87c52612-d3ac-49fa-841d-43c23a8a8e1b,2023-08-11,F,,free
6337ab88-4852-4cb0-8eea-356a54b8d7ee,2024-09-24,M,,free
716169af-3634-4940-8c8d-f5a4e01a94b1,2025-02-23,,EU,free
aa17f73f-33f8-45c7-b1b6-d64a17aef524,2023-07-07,,EU,premium
ec36309e-96b3-4b94-ac8e-5b673d314c35,2024-01-25,O,LATAM,premium
090d4f73-39bd-4929-b417-83b8f6eacb9d,2024-12-21,M,EU,free
cd8c42e9-2d2f-4632-973d-f09f5ad36194,2024-02-15,,,premium
81d788b5-0279-422e-a480-b29ec02bef2a,2024-12-01,,EU,free
2188444c-905d-4248-9d5c-954fb25d5a7a,2024-03-13,F,EU,free
ecc20cef-a289-4fdb-a1bf-3e7f2f52929f,2023-09-30,M,APAC,free
c64365d1-fd8a-48c4-96bd-1176eb86cecd,2024-01-18,M,,premium
133ba9db-74fd-4e98-9199-6f1675436745,2024-03-31,M,EU,free
6b1ede6f-1d1a-4fe4-8ade-7fab73c12630,2024-12-11,M,LATAM,free
99d4d715-83ac-4402-b72c-6c6b1ce80817,2024-09-14,M,EU,premium
9028f885-5ea3-4687-810d-67a3568743da,2024-01-30,,,free
85b920a9-9505-49ad-99c9-9ed806f3f6a5,2023-11-26,M,,free
d1c9d81c-2401-43e6-9132-10285edde6c8,2024-06-30,M,APAC,free
ccef0f31-d2c7-43dd-8a6e-e0f275eecd81,2023-11-03,M,EU,premium
0f92f7de-fb0a-4973-b353-2dc1d6d1ff8e,2024-06-03,F,EU,free
4108be20-92e5-453f-99a9-37e81cb27c11,2024-10-29,F,,free
79c940aa-60d3-4332-81e3-678cf35f2ce6,2024-02-02,,LATAM,premium
5952eaeb-03c1-46d3-b0ad-a063902574b5,2024-04-27,M,EU,free
6d6965bc-2729-4625-a2a0-5f0eae52f7b8,2025-06-12,M,LATAM,premium
a44ac719-e4e5-415c-948c-51bf2e5d7c04,2025-04-09,M,APAC,free
120b9b46-0aa5-4016-889f-da4df2dd3afc,2023-12-21,F,EU,premium
bfa21d8f-e235-4c20-a0a4-465d7a06b589,2023-07-08,,EU,free
647bc6cb-60d0-45b8-90cc-daacd985ca11,2024-07-03,,,free
deca18ea-10ee-4aca-af8f-cbd7ee5533ac,2024-01-03,M,EU,free
bd9a0d48-f3b2-48bd-afc5-6a79acafe8b7,2025-03-02,M,,free
c362929b-e28f-40e8-b5d2-1ea79a3a344e,2024-07-06,F,APAC,free
e0264530-0acc-426c-8c77-2498bfd06105,2024-04-09,F,EU,free
b80aa8d2-f2fd-474c-b8ca-7f44c0f46891,2024-05-29,M,LATAM,free
106865ed-fd38-43a5-ac90-2067f9065493,2024-09-06,,APAC,free
f6fe4cff-cf79-46e9-8198-8e444d28e5e1,2025-01-01,F,EU,free
c0a6092e-c87d-415c-aaab-8cc98e97250c,2024-01-19,F,,free
bce67a14-bc45-4ea7-9774-afcf1f5e15bf,2024-11-14,F,,free
4932bcd0-152f-48e4-866b-e2f9894b2832,2024-11-10,M,,free
62ecb32c-8682-46e7-a1fb-69eb1e947408,2023-10-27,F,LATAM,premium
068ed141-998c-409f-8bd7-7c0abe73121e,2024-02-14,F,APAC,free
d47c3a0c-3e01-4fdd-8eda-f35a776e8352,2024-11-22,M,EU,premium
1e9d0b1b-bd19-4ac9-a399-9e22f232d754,2023-08-21,F,,free
554b3755-32ea-49c3-affd-4a4784ac4fb6,2025-01-06,F,,premium
5a86c2c9-2aa2-45f8-919e-8a6909faf7d7,2024-01-22,F,EU,free
71604340-391a-4af0-9e80-c84ae8892b0f,2023-08-23,F,,free
44cb1e11-c760-491f-86e4-978965d7eacf,2024-10-19,M,LATAM,free
b5602168-b957-4b8c-97f2-8f6a166e1de3,2024-10-12,F,EU,free
ff32f3d4-b2c1-42cf-a157-fb0ba9f480a7,2025-06-09,,,free
68963fd4-88ef-4d89-b28a-ab1508b82f1e,2025-06-14,M,APAC,free
e45645ca-b9c1-419f-9f1b-f93349a8cba8,2025-03-08,F,EU,free
36540553-27d8-4398-8f00-7896d89163bc,2023-08-18,M,,free
814aad0e-79fb-4758-a8c9-18ec34a55201,2023-07-11,,LATAM,free
e7c9bc97-f532-4b8d-bc52-a2cb959455a2,2025-02-03,O,EU,free
df24c536-1762-43a9-b02a-8b24e6e29121,2023-09-22,M,EU,free
c2d8fd0f-cc1c-4ba3-a412-a65320be5dff,2023-12-21,F,,free
a4571b58-5b55-415b-b707-975e120fbfb0,2025-04-19,,,free
b13c5544-8942-4d34-9563-b4b56ca335d4,2024-09-19,M,LATAM,free
6ee011f9-45a2-4da3-9407-a8d8953f3b81,2023-10-05,,APAC,free
9a224e55-6df7-4381-9c6d-0054888b1f6e,2024-12-01,O,APAC,free
9943ba95-89ef-46c0-af41-2724aa17005b,2025-05-12,F,EU,premium
d5f0b940-f955-4992-a6e9-b599a2e7e9a3,2023-07-16,F,,free
85205b6d-8c68-4155-bf08-542025fed261,2023-12-07,,EU,premium
2b7f0c5c-07c2-45d0-b464-d55feb718140,2025-06-18,F,,free
958237b8-9dd8-495a-97b5-5872497d491a,2023-09-24,O,EU,free
2e564436-d06f-4941-935f-599b432b7520,2024-03-13,F,EU,premium
893b84a8-5f71-48fe-99b7-d6d19301b36b,2025-06-17,M,,free
678608ad-f7ff-466c-b938-4cbf97dd855d,2024-03-17,,LATAM,free
1f724096-ff6d-49fb-af0c-b6fa2dc638c4,2023-11-09,,APAC,premium
5bdcb0a7-a301-4c6d-b897-951578926433,2024-02-06,O,,free
6adf42ab-d625-4b22-bfa5-ed4407d7216a,2024-06-25,M,,premium
aabd75c5-af57-4d43-b4f5-60b603e13c86,2023-06-20,M,APAC,free
198dac09-3a1c-489d-9b98-8abec8d74f96,2023-12-23,M,,free
bdbaa0b3-c834-4534-bda8-1f36720d1bfc,2024-06-13,,,free
77cbcb3b-d384-4376-a104-356387aa2649,2023-11-03,,,free
d8a8bbc3-8dd9-4d15-89ab-24f5cdc47bdd,2025-06-08,M,EU,free
707c9782-e36e-4236-823a-dafdc82664ce,2024-04-03,,EU,premium
40bece8d-a8ba-4e46-9c74-94b11f42af54,2025-05-22,M,,free
fcb2fe91-4574-4c58-ac97-49a7d51e7b2d,2023-06-29,F,EU,free
d2ae1946-d763-4901-badf-9d1e07bd85d5,2024-11-12,F,,premium
2d56393e-4639-48ec-a30c-f3d66648d851,2024-05-18,,,free
b31a9064-d84e-4d39-915b-af195c179484,2023-11-02,F,APAC,premium
1660e883-4bae-4c36-97ed-366e11cd903d,2023-09-10,O,LATAM,free
cbb2f945-ef98-496e-91c3-6034a9daeec7,2025-01-23,M,EU,free
00ad7243-4155-4bfc-8263-838b0f6c1629,2024-03-31,F,,free
76516d37-beee-4855-90dd-187e57d56b1d,2024-04-25,,EU,free
6f2e617e-1029-4714-9595-6d98444a88a8,2024-08-18,F,LATAM,free
be8271cc-d09d-4074-8b05-69c4dd7edd37,2025-01-22,O,LATAM,premium
e44d7430-cc01-4f15-b68d-11d750e94e8e,2023-08-25,,APAC,free
4a441321-441a-4c7f-bfc9-d61c92f0cbcf,2025-05-21,,,free
fd6a2939-5370-4c8b-b752-37501eb793ba,2024-05-18,O,,free
15514838-6628-4eb3-b641-4eb668a551a7,2024-11-07,F,,free
